Shape_Leng,起点_1,起点_12,终点_1,终点_12,数量,time,日期,小时
1360.86424699,114.114128755,22.686396674,114.124027876,22.679778338,3,2021-11-20,20211120,8
851.983021805,114.118646894,22.554659694,114.113253587,22.549644627,3,2021-11-20,20211120,19
851.983021805,114.118646894,22.554659694,114.113253587,22.549644627,3,2021-11-20,20211120,19
1002.97643372,114.069996462,22.545223165,114.079005002,22.545079095,3,2021-11-20,20211120,19
1002.97643372,114.069996462,22.545223165,114.079005002,22.545079095,3,2021-11-20,20211120,19
1002.97643372,114.069996462,22.545223165,114.079005002,22.545079095,3,2021-11-20,20211120,19
1002.97643372,114.069996462,22.545223165,114.079005002,22.545079095,3,2021-11-20,20211120,19
2032.59197008,113.875378744,22.58753199,113.881683488,22.571709465,5,2021-11-20,20211120,11
995.335452694,113.962449398,22.543630148,113.97054659,22.540127586,4,2021-11-20,20211120,8
1248.99913219,113.912186554,22.520426888,113.917552228,22.51132424,3,2021-11-20,20211120,10
1259.70380091,113.893362497,22.560160835,113.883497734,22.555040591,3,2021-11-20,20211120,20
1177.77080378,114.120423092,22.576355617,114.116834637,22.567165055,3,2021-11-20,20211120,9
4555.84705637,113.862788823,22.783443262,113.902325656,22.773695878,3,2021-11-20,20211120,13
1829.34068182,114.02250541,22.65178798,114.014461218,22.665011761,3,2021-11-20,20211120,15
949.028769511,114.051132687,22.537002386,114.059209855,22.534483108,11,2021-11-20,20211120,16
949.028769511,114.051132687,22.537002386,114.059209855,22.534483108,11,2021-11-20,20211120,16
3356.80046101,114.232054925,22.721566884,114.261662794,22.726839527,3,2021-11-20,20211120,16
1299.51537056,114.043955357,22.641228964,114.032328566,22.640263583,8,2021-11-20,20211120,11
913.659430748,114.028765006,22.525935955,114.022513137,22.530847865,3,2021-11-20,20211120,12
670.457194254,114.059172488,22.609555644,114.053784738,22.607070574,3,2021-11-20,20211120,1
672.085225735,114.1132333,22.682230832,114.118634064,22.679740913,4,2021-11-20,20211120,7
672.085225735,114.1132333,22.682230832,114.118634064,22.679740913,4,2021-11-20,20211120,7
1391.01855939,114.078107936,22.535916827,114.082609932,22.546682872,3,2021-11-20,20211120,13
1391.01855939,114.078107936,22.535916827,114.082609932,22.546682872,3,2021-11-20,20211120,13
1139.75817838,113.882598658,22.555867808,113.889772756,22.562613774,3,2021-11-20,20211120,22
805.472487802,114.061896842,22.55031756,114.054713196,22.54951752,4,2021-11-20,20211120,7
3169.86654861,114.097005586,22.735686106,114.070853311,22.725295779,3,2021-11-20,20211120,12
1018.26837298,114.045727614,22.570349577,114.054690013,22.572039119,3,2021-11-20,20211120,11
4429.82398837,114.065470839,22.571971439,114.056515669,22.536163819,4,2021-11-20,20211120,6
1609.56089193,113.930989993,22.50726053,113.930977588,22.493902282,3,2021-11-20,20211120,18
2205.00465344,114.120435497,22.563844631,114.112355561,22.547142979,3,2021-11-20,20211120,20
2205.00465344,114.120435497,22.563844631,114.112355561,22.547142979,3,2021-11-20,20211120,20
2205.00465344,114.120435497,22.563844631,114.112355561,22.547142979,3,2021-11-20,20211120,20
2205.00465344,114.120435497,22.563844631,114.112355561,22.547142979,3,2021-11-20,20211120,20
635.14502154,114.141968151,22.695886688,114.137478484,22.699134919,3,2021-11-20,20211120,17
809.134905328,113.82125422,22.644824222,113.828472995,22.645608233,3,2021-11-20,20211120,10
2682.67589382,114.055610586,22.513631702,114.050236583,22.535331683,3,2021-11-20,20211120,10
2682.67589382,114.055610586,22.513631702,114.050236583,22.535331683,3,2021-11-20,20211120,10
1140.76805359,114.077206477,22.536766849,114.079905841,22.545897394,3,2021-11-20,20211120,14
1281.99109657,113.937248775,22.57734422,113.945338883,22.56977605,3,2021-11-20,20211120,22
4205.21698786,113.942672001,22.52975844,113.918440008,22.502987512,3,2021-11-20,20211120,11
1230.09339425,113.887976581,22.564260239,113.881700263,22.55586152,3,2021-11-20,20211120,9
706.823978503,113.82846226,22.759766963,113.832979752,22.763881366,3,2021-11-20,20211120,9
718.908494566,113.9893952,22.671606531,113.994771151,22.674908488,9,2021-11-20,20211120,0
987.243500757,113.871792708,22.568350716,113.879886164,22.571698954,3,2021-11-20,20211120,16
673.132504838,114.231161442,22.695740237,114.233856991,22.700733823,3,2021-11-20,20211120,4
1152.6898453,113.907683218,22.571245549,113.901423027,22.563628989,3,2021-11-20,20211120,18
2482.62008999,114.022503058,22.660957281,114.001047504,22.666572409,3,2021-11-20,20211120,22
4415.76941658,113.821215344,22.725657594,113.781671506,22.728544814,5,2021-11-20,20211120,7
940.70990541,114.290323563,22.689708825,114.283150573,22.693830654,9,2021-11-20,20211120,22
902.467690371,113.7816886,22.747708145,113.773616262,22.748398803,56,2021-11-20,20211120,7
5210.41010881,113.853739913,22.806030564,113.889778069,22.778495609,3,2021-11-20,20211120,12
917.987804769,114.288519273,22.725529759,114.2804577,22.727131219,4,2021-11-20,20211120,15
925.281174258,114.301085201,22.594639931,114.302883311,22.602131985,3,2021-11-20,20211120,20
925.281174258,114.301085201,22.594639931,114.302883311,22.602131985,3,2021-11-20,20211120,20
923.016702934,113.909480873,22.564603612,113.90142393,22.562794884,4,2021-11-20,20211120,10
729.889563943,113.898748516,22.511848422,113.902335277,22.516918772,4,2021-11-20,20211120,10
567.332253851,114.111455361,22.54714486,114.11505267,22.550479002,3,2021-11-20,20211120,17
567.332253851,114.111455361,22.54714486,114.11505267,22.550479002,3,2021-11-20,20211120,17
567.332253851,114.111455361,22.54714486,114.11505267,22.550479002,3,2021-11-20,20211120,17
567.332253851,114.111455361,22.54714486,114.11505267,22.550479002,3,2021-11-20,20211120,17
567.332253851,114.111455361,22.54714486,114.11505267,22.550479002,3,2021-11-20,20211120,17
567.332253851,114.111455361,22.54714486,114.11505267,22.550479002,3,2021-11-20,20211120,17
1978.56114005,114.064595345,22.548624911,114.081710044,22.544196355,3,2021-11-20,20211120,13
2796.79232394,114.131196848,22.696530747,114.120436873,22.675583984,3,2021-11-20,20211120,22
902.467690371,113.7816886,22.747708145,113.773616262,22.748398803,4,2021-11-20,20211120,11
728.790435955,113.924718406,22.642369373,113.918446804,22.640635835,3,2021-11-20,20211120,21
1101.4533032,113.999245335,22.679069502,113.989388527,22.678273062,3,2021-11-20,20211120,13
1038.12878027,113.922901073,22.57730047,113.918429417,22.569743766,3,2021-11-20,20211120,20
1060.19979566,113.807705111,22.723960963,113.801416622,22.730558234,3,2021-11-20,20211120,18
2941.17550516,114.329877138,22.689220895,114.352367474,22.676427713,3,2021-11-20,20211120,18
717.12834215,113.924713226,22.505558049,113.919341161,22.508842681,13,2021-11-20,20211120,7
717.12834215,113.924713226,22.505558049,113.919341161,22.508842681,13,2021-11-20,20211120,7
1052.78016464,114.070895567,22.546879102,114.07990698,22.544228785,6,2021-11-20,20211120,10
1721.59812076,114.111437856,22.564662359,114.113252842,22.550478855,3,2021-11-20,20211120,14
1218.06515808,113.799625552,22.737198981,113.791540375,22.730398944,3,2021-11-20,20211120,12
1139.75817838,113.889772756,22.562613774,113.882598658,22.555867808,3,2021-11-20,20211120,18
905.076767653,113.894243429,22.575187711,113.902306015,22.576155667,3,2021-11-20,20211120,18
602.069522979,114.098845076,22.542241416,114.104253172,22.542181216,3,2021-11-20,20211120,5
826.574949294,113.888847389,22.719337364,113.896020881,22.72110572,3,2021-11-20,20211120,15
596.647467896,114.01982575,22.649247117,114.025184808,22.649327903,5,2021-11-20,20211120,15
761.325571705,114.051116658,22.632923977,114.057399165,22.635418324,3,2021-11-20,20211120,19
2904.74074813,113.935454483,22.576515461,113.959713307,22.585390653,3,2021-11-20,20211120,18
2712.9177518,113.882598658,22.555867808,113.867283265,22.573373466,4,2021-11-20,20211120,16
809.796396387,113.962450765,22.541127114,113.969647247,22.540145628,3,2021-11-20,20211120,19
5258.62436242,113.984883572,22.589935599,113.939942842,22.576496366,3,2021-11-20,20211120,7
940.26601055,113.881696649,22.782579783,113.888880992,22.778484468,4,2021-11-20,20211120,8
2990.01877656,114.060066544,22.694581497,114.051082213,22.717932325,3,2021-11-20,20211120,15
2593.80673515,113.928312841,22.525615153,113.91755821,22.544706997,5,2021-11-20,20211120,17
2121.5377036,114.117749701,22.663070209,114.119532423,22.680578536,4,2021-11-20,20211120,17
2121.5377036,114.117749701,22.663070209,114.119532423,22.680578536,4,2021-11-20,20211120,17
2121.5377036,114.117749701,22.663070209,114.119532423,22.680578536,4,2021-11-20,20211120,17
1931.2815067,113.924720017,22.513071465,113.940871385,22.518922761,11,2021-11-20,20211120,8
606.675323986,114.013559441,22.627483383,114.018920377,22.628388346,3,2021-11-20,20211120,20
536.08902847,113.985780805,22.593261282,113.981291502,22.59165212,4,2021-11-20,20211120,9
779.955731519,113.94173631,22.579819535,113.93635265,22.575679155,4,2021-11-20,20211120,7
1202.35988539,113.998344516,22.68406863,113.990286308,22.677432696,3,2021-11-20,20211120,17
865.759035334,114.117735018,22.566333799,114.122224768,22.57219787,3,2021-11-20,20211120,8
1020.3396021,113.918428314,22.489628921,113.909473185,22.48782336,3,2021-11-20,20211120,15
1020.3396021,113.918428314,22.489628921,113.909473185,22.48782336,3,2021-11-20,20211120,15
1119.15132156,113.832045529,22.724735309,113.827528007,22.716450902,4,2021-11-20,20211120,20
1349.7826786,113.926512427,22.513084464,113.935486038,22.5206174,3,2021-11-20,20211120,17
1874.51380087,114.075404808,22.534293852,114.082608623,22.548351404,3,2021-11-20,20211120,15
903.38743509,114.100615814,22.739804972,114.093405496,22.743239565,3,2021-11-20,20211120,0
1003.10810605,114.070896765,22.545210525,114.079906425,22.5450631,3,2021-11-20,20211120,9
1003.10810605,114.070896765,22.545210525,114.079906425,22.5450631,3,2021-11-20,20211120,9
3317.61332785,114.138377213,22.697484974,114.138404863,22.669987662,4,2021-11-20,20211120,19
5186.39961834,114.009069374,22.732445985,114.024260657,22.691817317,3,2021-11-20,20211120,11
714.020101715,114.266142331,22.695254892,114.261671381,22.69101181,4,2021-11-20,20211120,17
610.413833299,113.946261303,22.545574824,113.951655484,22.544664764,3,2021-11-20,20211120,10
2531.64603646,114.086218167,22.544948632,114.108757456,22.542149323,3,2021-11-20,20211120,21
910.892268818,114.111430969,22.616374116,114.112324939,22.608865685,3,2021-11-20,20211120,11
813.10290888,113.860082192,22.760152871,113.866394286,22.756763554,5,2021-11-20,20211120,22
2748.0394098,114.127601554,22.700647711,114.124029668,22.678111787,3,2021-11-20,20211120,21
2748.0394098,114.127601554,22.700647711,114.124029668,22.678111787,3,2021-11-20,20211120,21
889.424113405,114.320864856,22.702728985,114.313668014,22.699527559,3,2021-11-20,20211120,12
1123.79546919,114.067283119,22.63116812,114.058297123,22.635414397,3,2021-11-20,20211120,16
2449.13456208,113.969647247,22.540145628,113.960637059,22.55868249,4,2021-11-20,20211120,18
2449.13456208,113.969647247,22.540145628,113.960637059,22.55868249,4,2021-11-20,20211120,18
2449.13456208,113.969647247,22.540145628,113.960637059,22.55868249,4,2021-11-20,20211120,18
1224.82754569,114.003709586,22.739073654,114.012655984,22.744980688,3,2021-11-20,20211120,18
722.99912269,114.111455361,22.54714486,114.116852021,22.550482284,5,2021-11-20,20211120,11
722.99912269,114.111455361,22.54714486,114.116852021,22.550482284,5,2021-11-20,20211120,11
722.99912269,114.111455361,22.54714486,114.116852021,22.550482284,5,2021-11-20,20211120,11
1759.47287019,114.078104212,22.544260592,114.089817844,22.554061042,3,2021-11-20,20211120,12
1759.47287019,114.078104212,22.544260592,114.089817844,22.554061042,3,2021-11-20,20211120,12
1479.64007318,114.138402576,22.672487729,114.125828488,22.676463425,3,2021-11-20,20211120,14
1479.64007318,114.138402576,22.672487729,114.125828488,22.676463425,3,2021-11-20,20211120,14
943.893287379,114.047521622,22.567857184,114.054690013,22.572039119,4,2021-11-20,20211120,18
1460.24448975,114.300188227,22.587973668,114.303780904,22.599621437,3,2021-11-20,20211120,12
1460.24448975,114.300188227,22.587973668,114.303780904,22.599621437,3,2021-11-20,20211120,12
857.782393046,114.2104541,22.655963409,114.204131404,22.651898733,4,2021-11-20,20211120,19
2028.24879737,113.849232538,22.571084925,113.867283265,22.573373466,3,2021-11-20,20211120,16
2551.9865371,114.133908004,22.679075419,114.137477899,22.699968105,5,2021-11-20,20211120,0
509.388066394,114.06188771,22.559493556,114.066382804,22.560284274,4,2021-11-20,20211120,15
2316.51808632,113.782598582,22.771048758,113.79694932,22.757152861,3,2021-11-20,20211120,11
2316.51808632,113.782598582,22.771048758,113.79694932,22.757152861,3,2021-11-20,20211120,11
698.860476361,114.049310266,22.571200585,114.055588238,22.571203286,4,2021-11-20,20211120,18
642.439444669,114.115051904,22.551313219,114.111455361,22.54714486,12,2021-11-20,20211120,11
642.439444669,114.115051904,22.551313219,114.111455361,22.54714486,12,2021-11-20,20211120,11
642.439444669,114.115051904,22.551313219,114.111455361,22.54714486,12,2021-11-20,20211120,11
1109.17471012,113.857362102,22.570966973,113.858257006,22.580130176,3,2021-11-20,20211120,13
915.740416576,113.902306015,22.576155667,113.896926973,22.581902508,3,2021-11-20,20211120,11
786.059462701,114.063703115,22.535283985,114.058310325,22.53949432,3,2021-11-20,20211120,8
1539.36198501,113.905914767,22.655445062,113.91128093,22.667205831,5,2021-11-20,20211120,21
1302.37310103,114.107845754,22.555502197,114.103349886,22.545526942,3,2021-11-20,20211120,16
634.846844761,113.898737059,22.786956911,113.903217525,22.783703967,3,2021-11-20,20211120,7
991.490035303,113.904992461,22.576202911,113.897823501,22.581083197,3,2021-11-20,20211120,19
4987.46168926,113.944437014,22.573122065,113.971445866,22.540109748,4,2021-11-20,20211120,7
1001.11727571,114.02071367,22.66593131,114.02964534,22.666900312,3,2021-11-20,20211120,19
589.045717351,113.861882189,22.625128568,113.8573717,22.627682435,3,2021-11-20,20211120,17
3694.64431351,113.837474013,22.604631677,113.858275292,22.628505053,5,2021-11-20,20211120,19
4054.58539227,114.281382906,22.764631269,114.269721344,22.732809827,3,2021-11-20,20211120,14
3152.101717,114.204088213,22.712730573,114.223956959,22.694119122,5,2021-11-20,20211120,12
726.827931242,114.124914556,22.579728493,114.121323543,22.574693399,5,2021-11-20,20211120,12
1776.69974532,113.897843541,22.560231434,113.882598658,22.555867808,3,2021-11-20,20211120,17
3492.07120058,113.842895895,22.603714213,113.858258224,22.578462083,3,2021-11-20,20211120,18
2996.85641063,113.865478784,22.575053668,113.882598658,22.555867808,4,2021-11-20,20211120,16
1213.32585959,113.992060122,22.593206858,113.981291502,22.59165212,3,2021-11-20,20211120,1
1115.55527677,113.968708112,22.586875765,113.958813753,22.585408269,3,2021-11-20,20211120,17
2004.48887867,114.135690765,22.690771085,114.124029668,22.678111787,4,2021-11-20,20211120,18
2004.48887867,114.135690765,22.690771085,114.124029668,22.678111787,4,2021-11-20,20211120,18
1035.26204934,114.113219472,22.597187576,114.11772102,22.604700471,9,2021-11-20,20211120,0
1147.71790402,113.890669716,22.562625425,113.882597805,22.55670197,3,2021-11-20,20211120,9
1177.43832708,114.125829344,22.675630127,114.131209239,22.684032645,4,2021-11-20,20211120,22
1177.43832708,114.125829344,22.675630127,114.131209239,22.684032645,4,2021-11-20,20211120,22
1715.0261185,114.009079705,22.61575975,114.016240528,22.628351283,4,2021-11-20,20211120,21
1715.0261185,114.009079705,22.61575975,114.016240528,22.628351283,4,2021-11-20,20211120,21
727.174931995,114.119535121,22.678078731,114.125828488,22.676463425,5,2021-11-20,20211120,17
727.174931995,114.119535121,22.678078731,114.125828488,22.676463425,5,2021-11-20,20211120,17
727.174931995,114.119535121,22.678078731,114.125828488,22.676463425,5,2021-11-20,20211120,17
727.174931995,114.119535121,22.678078731,114.125828488,22.676463425,5,2021-11-20,20211120,17
511.205199499,114.127637558,22.661483366,114.123145583,22.660602723,4,2021-11-20,20211120,19
4018.65276689,114.037685554,22.55943255,114.022512996,22.529178804,3,2021-11-20,20211120,6
1199.15444396,113.949824977,22.68978425,113.941744453,22.683211848,3,2021-11-20,20211120,2
984.884469972,114.074502809,22.538480737,114.080808472,22.544212627,8,2021-11-20,20211120,17
902.467690371,113.7816886,22.747708145,113.773616262,22.748398803,5,2021-11-20,20211120,19
5075.06126616,114.425901615,22.6103361,114.46924966,22.59729989,3,2021-11-20,20211120,21
5075.06126616,114.425901615,22.6103361,114.46924966,22.59729989,3,2021-11-20,20211120,21
1312.29504379,114.066394914,22.547771399,114.065485071,22.558625933,5,2021-11-20,20211120,10
632.835970525,114.034114987,22.638620693,114.039480721,22.640353907,3,2021-11-20,20211120,20
632.835970525,114.034114987,22.638620693,114.039480721,22.640353907,3,2021-11-20,20211120,20
858.789513223,113.980408159,22.681714043,113.987593393,22.679122653,11,2021-11-20,20211120,13
1338.26324824,114.074502809,22.538480737,114.083512237,22.545832161,5,2021-11-20,20211120,22
1338.26324824,114.074502809,22.538480737,114.083512237,22.545832161,5,2021-11-20,20211120,22
